lat,lon,Id,cycloid_number,cusp_id,orientation_original,orientation_translated,stress,max_stress,slope,is_increasing,max_slope,min_slope,median_positive_slope,slope_to_max,slope_to_median_positive,stress_plot,cusp_direction
-61.855,143.96500000000003,4,44,133,31.26373169,211.26373169,25.724633062556613,83.67564258791809,-0.5468607074216953,False,1.711089408650339,-0.9417782204411436,0.9515293211506611,-0.319597973464779,-0.574717662678424,,left
-44.831,147.539,1,45,134,9.637538113,189.637538113,14.80991510243721,84.87182539968161,0.6975619124716511,True,1.3615652794635378,-2.225164849567088,0.6295896677485131,0.5123235169058463,1.107962770364728,,left
-51.272,152.82399999999996,1,46,135,49.08561678,229.08561678,31.51185668337031,78.88762992727649,0.147840019920005,True,1.368849799831682,-1.5489529769734394,0.3425846869176906,0.10800309861475224,0.4315429894142497,,left
-48.089,146.865,2,46,136,21.50143432,201.50143432,25.922312552631077,84.19272728861797,0.31803095782657775,True,1.428636053032359,-1.856732492834036,0.4223847254768546,0.22261160017034393,0.7529414267230762,,left
-65.992,160.95600000000002,1,47,137,91.90915243,271.90915243,36.051925740804364,76.73384050700321,1.0961685304011541,True,1.6219576062769523,-1.235152576093067,0.9031862732078604,0.6758305680487566,1.213668279642776,,left
-63.411,147.72899999999998,2,47,138,88.05851361,268.05851361,52.03454287158238,82.09169483108408,1.6048870109214994,True,1.702140340381753,-1.0404050319171054,0.9514831345052049,0.9428640946031267,1.6867214485689028,,left
33.801,159.90100000000007,1,48,139,229.3987054,229.3987054,13.016522853580701,77.94012355114636,2.530095084670169,True,4.053227808326864,-3.0863395806618583,1.0305310698681398,0.6242173409232997,2.4551371216725215,,left
26.683000000000003,162.04099999999994,2,48,140,225.0,225.0,-19.776727874633007,79.10825319100259,1.6123809148639803,True,5.9491732222425515,-5.0795008748866035,0.8954331122627825,0.2710260492728081,1.8006715328959102,,left
57.16,170.976,1,49,141,154.8851651,334.8851651,48.28859661070588,64.9045042241011,-0.4422639258008476,False,0.8637167950509064,-1.1538374515659877,0.4943379080100252,-0.5120473844378366,-0.8946591362600468,,left
53.162,173.5,2,49,142,157.3801351,337.38013509999996,38.21376254595079,60.63954553478255,-0.7250783099406979,False,1.1108700620652623,-0.9242919398804558,0.4712757223846041,-0.6527120810085351,-1.5385437345931596,,left
-64.428,176.519,1,50,143,59.74356284,239.74356284,38.212494107222845,67.559512556946,-1.0740823006449274,False,1.381786117347166,-1.2806835663848664,0.3138975569181113,-0.7773144390153619,-3.421760625314873,,left
-62.747,169.423,2,50,144,61.52579639,241.52579638999998,29.935013166032583,69.93349284982696,-0.5496551742038726,False,1.4070076973488213,-1.1054537353407594,0.3984081850994152,-0.3906554137831441,-1.3796282173939687,,left
-58.743,157.47199999999998,3,50,145,57.06130946,237.06130946,27.52388779965689,75.7072709172183,-0.03210438643159592,False,1.4655972264543264,-0.9275842200969806,0.5966431396212382,-0.021905326956209555,-0.05380835594954879,,left
-56.924,153.46900000000005,4,50,146,54.32359178,234.32359178000002,27.89068749283643,78.16730788196018,0.09481869180412984,True,1.486736826738828,-1.0789415629545103,0.6734528773549207,0.06377637931530598,0.14079484250857072,,left
-61.416000000000004,194.38400000000001,3,51,147,290.80679100000003,290.80679100000003,26.54807476994003,70.93250725975109,0.057114345649073445,True,1.0112676600835906,-1.4169061619471235,0.4739788347897259,0.056477971068858684,0.12049978070099149,,left
-61.87,205.11700000000002,2,51,148,294.36245299999996,294.36245299999996,25.355680032843512,77.66063856309543,-0.2878646743853644,False,0.9793817635913886,-1.59338960384621,0.4381438537329581,-0.29392488719594484,-0.6570095002652108,,left
-62.001999999999995,205.273,1,51,149,301.6075022,301.6075022,24.08473990673745,77.77851600653985,-0.03406672301187319,False,0.9883993901367198,-1.5985186308790824,0.43897813030515,-0.03446655608231499,-0.07760460182422334,,left
-19.445,194.896,1,53,150,53.67317405,233.67317405,-24.82686301414944,80.11341938358605,2.9742905437743707,True,9.077129728738758,-8.222134509182961,0.6149683792008356,0.3276686169150565,4.836493459451565,,left
-18.921,193.676,2,53,151,42.13759477,222.13759477,-45.018027830537726,79.06205722756629,0.8850467332491099,True,9.391142660700925,-8.60345225664007,0.5854005861311421,0.09424270988372492,1.5118651299929526,,left
-18.506,196.961,1,54,152,77.12499844,257.12499844,82.61021969124077,82.71463634046547,-0.23207152573526235,False,9.6356142822844,-8.639678414987962,0.5885455976254772,-0.024084767087650907,-0.3943135870382328,,left
-16.651,192.85299999999998,1,55,153,46.16913933,226.16913933,-47.68177444660358,79.12778190561643,1.0388884963133624,True,10.956432380978141,-10.197838043017223,0.48456736079825435,0.09481996147915944,2.1439506255682277,,left
-13.9,193.263,1,56,154,198.8689995,198.8689995,-63.21396845043038,80.4748839974544,0.11284672137136031,True,13.487507419347116,-12.643998889693684,0.3688223243189272,0.008366758798552181,0.3059649970476835,,left
-6.976,202.404,1,57,155,96.88172363,276.88172363,79.20767654701699,92.1418155578283,-0.6225113744788777,False,27.61907093891709,-24.87049260854851,0.16739754909960547,-0.022539185907289812,-3.718760387038097,,left
-6.157,199.689,2,57,156,93.36646066,273.36646066000003,80.22579269191338,89.16935665518766,-0.7276726298115529,False,31.613275830642927,-29.066031136751093,0.13009840105755158,-0.02301794454044575,-5.593248063745631,,left
-5.393,196.687,3,57,157,94.45560283,274.45560283,78.12223956134108,85.88678655077689,-0.4552779648258272,False,36.330222360400086,-34.106153894489836,0.09752204594722144,-0.012531659187478023,-4.668461991376001,,left
1.646,173.37599999999998,1,58,158,97.00126756,277.00126756,75.4244997929661,76.67082603824021,-0.04511400094875845,False,119.30408480037227,-115.68059087747238,0.010713544281151762,-0.0003781429699095909,-4.210931486802839,,left
3.116,167.34000000000003,2,58,159,97.94347181,277.94347181,76.41614925015904,81.21917909560378,-0.15775975977617238,False,63.808919987347736,-61.496609882863446,0.038207431434743026,-0.0024723778400802515,-4.129033380472608,,left
3.989,161.86699999999996,3,58,160,93.94518623,273.94518623,79.39206231666238,86.8247838432589,-0.5796919166209705,False,49.419213603236585,-46.69217723474988,0.06856994226402194,-0.01173009188845136,-8.454023694360465,,left
-0.528,227.641,1,59,161,121.60750220000001,301.6075022,57.33690349680941,109.99643797810474,-0.0315747806256704,False,240.18175790274717,-193.82126027938494,0.01868615899200535,-0.00013146202651433443,-1.6897416231542979,,left
0.063,222.321,2,59,162,117.9794744,297.9794744,-56.95500575045468,109.04604958655455,0.049354852748289185,True,760.7972080345381,-286.88317145141275,0.14491745049359175,6.487254714800243e-05,0.3405721849244902,,left
-0.03,218.368,3,59,163,121.26373170000001,301.2637317,68.08419806630329,107.27501601195448,-0.0020007409089776596,False,103.07068146559443,-1157.3707373059458,0.14589328874651364,-1.9411348411871305e-05,-0.013713728206195302,,left
-0.31,215.643,4,59,164,112.6198649,292.6198649,65.03375606657917,105.55346997449917,-0.04659226846370256,False,250.318010055659,-355.669835637081,0.018474345276943544,-0.00018613230607475117,-2.5219983585481054,,left
-0.359,212.804,5,59,165,124.9024956,304.9024956,66.89037560803767,103.35798523556315,-0.002830775655190405,False,368.0989807417232,-430.79495086897816,0.019824642750202702,-7.69025670618909e-06,-0.1427907524417539,,left
-0.8340000000000001,209.898,6,59,166,153.97040780000003,333.97040780000003,67.85169161605468,100.72947076597069,-0.016483189965000103,False,190.453918304221,-174.21314820942007,0.023692010353362186,-8.65468671464702e-05,-0.6957277883622458,,left
-1.765,206.446,7,59,167,143.42696899999999,323.426969,69.57117627277367,97.18175936306231,-0.029623544969069146,False,107.22782439027338,-92.36795620031634,0.04635751727383333,-0.00027626733208023843,-0.6390235437778775,,left
-2.898,200.33700000000002,8,59,168,118.21735590000002,298.21735590000003,72.7838591995737,90.25318508930816,-0.07159779481494498,False,67.50411774340935,-62.0629600335391,0.052409335309026604,-0.0010606433682623059,-1.366126748083628,,left
-1.841,193.84799999999998,9,59,169,95.71059314,275.71059314,75.76217497320197,83.11963770342585,-0.2808386514901526,False,104.10998991480264,-99.3314075233211,0.024075541091560532,-0.0026975187656820836,-11.66489469217363,,left
-0.519,187.545,10,59,170,109.3589942,289.3589942,74.3910599187101,77.6514352558727,-0.004015527393891168,False,293.04200028233504,-335.62637940759356,0.006302892180970177,-1.3702907399015693e-05,-0.6370928263718252,,left
0.8490000000000001,180.738,11,59,171,121.8659777,301.86597770000003,-74.55968412985413,74.93514952200287,-0.04459837085271644,False,230.80069825076887,-207.12110352508105,0.0029966435288291985,-0.0001932332579178749,-14.882774819112774,,left
-18.807000000000002,212.06,1,60,172,99.46232221,279.46232221,80.44020894591151,98.34288923852256,-0.9770488412625298,False,8.913260523023368,-7.066659806460712,0.7299648639614043,-0.10961744456349806,-1.338487493713382,,left
-18.038,210.17700000000002,2,60,173,105.42216129999998,285.42216129999997,75.03064444366899,96.98138106785312,-0.6495598628950167,False,9.494661283064858,-7.6879404255496295,0.676019142051175,-0.06841316857228003,-0.9608601628115505,,left
-17.002,208.446,3,60,174,79.9920202,259.9920202,89.9040821027485,95.74149444959743,4.208302986139943,True,10.286178040218232,-8.502729070907993,0.6206527581416457,0.40912212190823205,6.780446765016263,,left
-16.365,207.71200000000002,4,60,175,78.99645915,258.99645915,84.22728208221884,95.25453417521463,6.32298088121811,True,10.796611380405782,-9.013117253399049,0.5834628143171319,0.585644945292128,10.836990337796156,,left
-15.604000000000001,219.999,1,61,176,184.3987054,184.3987054,-48.08710253256637,105.11303869682651,-0.8035229563559586,False,10.272683727178272,-7.803023696272559,0.6655883690532431,-0.07821938041663748,-1.2072370758204782,,left
-5.737,220.364,1,62,177,25.20112365,205.20112365,-59.42818568441777,107.86398828021883,0.10466645907202803,True,29.397263040138043,-23.263407759147125,0.2034134403944981,0.003560415094735858,0.514550360433602,,left
-9.539,228.649,1,63,178,46.33221985,226.33221985,-44.42643202756524,108.99106546755998,0.33683740141113,True,15.44217196500355,-11.28439313846105,0.42909563035220755,0.021812825435081378,0.7849937813038302,,left
5.349,224.425,1,64,179,250.55996519999997,250.55996519999997,68.3130805691155,109.27697207273205,0.49862711862041986,True,22.90999002313344,-29.9100271658946,0.29039559752966815,0.0217646152668303,1.717061563130198,,left
-0.10099999999999999,226.459,2,64,180,214.508523,214.508523,-55.93765640579592,109.93021721471574,0.058520044118427136,True,500.1010550494985,-604.4090254997502,0.05908663283748722,0.00011701643803297916,0.9904108815843604,,left
-1.619,226.785,3,64,181,202.54306100000002,202.54306100000002,-56.92144648218398,109.92950505941631,0.034446902476249305,True,95.60666213030467,-71.96783809300268,0.054369524842059196,0.00036029813936293243,0.633570048226757,,left
-5.023,226.63,4,64,182,178.31531569999999,358.3153157,-5.6781898453233905,109.65462501407178,-23.223041376233112,False,30.828947039267774,-23.244321394940915,0.19327839795407942,-0.7532868815355002,-120.15332091975753,,left
16.864,230.451,1,65,183,145.3758449,325.3758449,-35.18202038718692,106.92410469788037,-0.3942163669031452,False,5.523486328410306,-8.05324471565673,0.8400842390539154,-0.07137093195568806,-0.4692581393350542,,left
13.662,223.86700000000002,2,65,184,120.4257838,300.4257838,-31.936971389713054,107.2750626963432,-1.0426463043373555,False,8.441708413011819,-11.32756742334007,0.6898937105375181,-0.12351129100008346,-1.511314407439657,,left
12.255,219.039,3,65,185,117.51200259999999,297.51200259999996,-36.46428787921712,105.74448362370777,-1.1611651280938047,False,10.591859769572164,-13.562040629462523,0.5929536161203588,-0.10962806847476868,-1.9582731204022361,,left
11.357000000000001,212.93,4,65,186,114.08745230000001,294.0874523,-38.77901503421352,101.8029049290294,-1.5393248588598878,False,12.84010668707173,-15.619554638350868,0.4965704507557789,-0.11988411750579783,-3.099912321639436,,left
10.735999999999999,207.738,5,65,187,119.2488263,299.2488263,-49.588460943166695,97.12553925321862,-0.8882973506739309,False,14.729224192901269,-17.182020517550065,0.41021925110611024,-0.06030849548084445,-2.1654209261967514,,left
9.397,201.02200000000002,6,65,188,115.46334509999998,295.46334509999997,-52.4851264886155,90.10449916539427,-1.2278543684163936,False,18.37658757879648,-20.351652902375363,0.2948206497048245,-0.06681623359894809,-4.1647502291502505,,left
22.15,196.942,1,66,189,90.0,270.0,73.01797313821875,81.12482213698851,0.5003721801095452,True,6.729961602052031,-7.673479485113138,0.4483445452756872,0.07434993090554586,1.116043867115337,,left
30.761,214.171,1,67,190,88.09084757,268.09084757,83.76115222526373,93.92339202023749,1.3542582823149987,True,2.969661131043491,-4.4958351332156035,0.8738315606032243,0.45603125156543844,1.549793282105908,,left
29.443,210.83,2,67,191,75.06858282,255.06858282000002,67.5266880040248,91.88247249990286,0.7946930909376853,True,3.465246362680509,-4.920037300076512,0.8158655844058634,0.22933234978506922,0.9740490420568523,,left
26.765,205.495,3,67,192,90.0,270.0,78.21912864905948,88.16102899666564,0.978677945215506,True,4.511136281732115,-5.812336094469069,0.6939715900727897,0.21694710248029322,1.4102564992795366,,left
19.679000000000002,227.599,1,68,193,151.0323394,331.0323394,-34.8832811984724,105.81079638910272,-0.3635417595091822,False,4.832907896667244,-7.050021439717945,0.9026015829524794,-0.07522215760823402,-0.40277101921316055,,left
25.441,229.043,1,69,195,108.43494879999999,288.4349488,40.19739005701388,103.45651668013693,-3.9354550908430794,False,3.089738086499645,-4.966473753753273,1.0084984148820002,-1.2737180242036452,-3.9022917961686128,,left
25.24,225.91299999999998,2,69,196,115.97439399999999,295.97439399999996,14.889758789611454,103.0326117752228,-2.6052750784326784,False,3.406077206157768,-5.270764731272723,0.9861085409084739,-0.7648902008805502,-2.64197597967513,,left
26.081,221.866,3,69,197,112.7144124,292.7144124,27.987835489082393,101.22506576132199,-3.6531485134144384,False,3.5373630509057703,-5.32153755764809,0.962335228675013,-1.0327321399704845,-3.7961288380185976,,left
26.119,219.388,4,69,198,88.89829388,268.89829388,94.81997038669837,99.96772666246551,1.4408998805793678,True,3.7237962484139375,-5.464801093558504,0.9333040301037716,0.3869438026296645,1.5438697724461319,,left
26.395,218.037,5,69,199,101.7682889,281.7682889,85.61596016579657,99.03172361548927,-4.2189773243050395,False,3.7557070228205736,-5.461201989245533,0.9148281843020356,-1.1233510225024277,-4.611770162638671,,left
31.958000000000002,209.66299999999998,1,70,200,64.39781245,244.39781245,57.260145405132135,89.44234340963257,0.5805738466905752,True,2.948398368935124,-4.342958082851166,0.8031448790209921,0.19691160217954592,0.7228756129258723,,left
29.234,218.364,1,71,201,59.5742162,239.5742162,59.47930149960752,97.67854527911167,0.6974336239405897,True,3.0518766658062253,-4.6913046734936,0.9390042447935167,0.22852614974738705,0.7427374559887666,,left
31.485,214.54399999999998,2,71,202,79.69515353,259.69515352999997,73.05503507319023,93.80052358929346,1.1199446957727628,True,2.794198821661685,-4.320053272702371,0.8870853059931668,0.40081066783456076,1.2624994329253265,,left
34.819,209.47,3,71,203,82.73675526,262.73675526,68.15771873062869,87.69864938520129,1.0059659824983158,True,2.374877950073423,-3.7484998798766616,0.7892414532739516,0.4235863920784707,1.2745985126925885,,left
36.586,205.315,4,71,204,99.61972779999999,279.61972779999996,79.40660766549085,82.81171502257467,0.9721048575675534,True,2.2167581260137683,-3.4596824792156275,0.7079880763851456,0.43852545127041775,1.3730525837821148,,left
27.944000000000003,220.078,1,72,205,64.02560604,244.02560604,64.38858326976164,99.36436919144961,0.8039287208601237,True,3.2269256863343827,-4.9266236745850405,0.9511491203612021,0.2491314641253311,0.8452183823235089,,left
27.553,229.13,2,73,207,52.69605172,232.69605172,57.07176585430009,102.46633372496457,0.770564737224038,True,2.6459592600323902,-4.441461519161578,1.0265518512355192,0.2912232054603158,0.7506340145377121,,left
27.618000000000002,229.2,3,73,208,60.70863783,240.70863783,63.81651638548921,102.44274806023135,0.9376882249897578,True,2.6280739695399773,-4.4215219043556155,1.0294232870508848,0.3567967400681239,0.9108869371666035,,left
30.819000000000003,220.738,4,73,209,40.15599962,220.15599962,45.38921846275087,98.11822774170287,0.6710735631044822,True,2.5746625252964277,-4.219475498641349,0.9714983110502192,0.2606452521490053,0.6907614305361285,,left
27.494,231.27200000000002,1,74,210,37.74680539,217.74680539,46.207609482229806,102.61742150633211,0.6994756157787089,True,2.495454819699674,-4.2958573094259185,1.035054146151015,0.28029985165705795,0.6757864971410442,,left
27.581999999999997,231.34799999999998,2,74,211,38.65980825,218.65980825,46.75442927222324,102.57850842946208,0.6987095946409843,True,2.4735376752812193,-4.2707741096762035,1.0360671694755021,0.2824738032589486,0.674386386545477,,left
29.771,225.316,3,74,212,61.03233935,241.03233935,61.92903560749534,100.55578381801764,0.8946923262387061,True,2.4898806447530033,-4.2021239285611625,1.0116555105870115,0.3593314113767328,0.884384374795292,,left
32.473,215.612,4,74,213,43.75463573,223.75463573,45.797348234037784,94.0281008314138,0.6115052730191657,True,2.5365858746674745,-4.073826507122962,0.8977842581526327,0.24107414581393938,0.6811271944971031,,left
32.639,215.705,5,74,214,46.66833745,226.66833745,47.370998879817485,93.99946928057174,0.5993566515968527,True,2.4993031445858938,-4.036447239256661,0.8942249477135491,0.2398095056596903,0.6702526619608997,,left
33.193000000000005,202.498,1,75,215,92.72631099,272.72631099,71.40294520107794,81.64918276692362,0.9185115314884844,True,3.010395501362742,-4.153173416890286,0.6617612977301048,0.3051132421214069,1.387980129147857,,left
31.713,198.145,2,75,216,90.0,270.0,65.96384582808521,77.69460857675797,0.6246333497570838,True,3.536323984225523,-4.496736931461655,0.5582765555368822,0.17663351902806,1.1188600767166155,,left
30.471,192.57,3,75,217,87.83892051,267.83892051,62.0815546545824,72.27998773572394,0.35395590806554506,True,4.075784787883607,-4.770857662850555,0.4174170283341969,0.08684362067344098,0.8479671025355416,,left
28.03,186.33,4,75,218,85.60129464,265.60129464,61.558304672579084,67.52897552736137,0.14271362838238516,True,5.005518306425747,-5.377540569651071,0.24307335297672103,0.028511258903834,0.5871216512821656,,left
21.968000000000004,189.222,1,76,219,42.18444332,222.18444332,54.04393091244265,73.3963897954823,1.6213788780951217,True,7.210067022301131,-7.729138226097813,0.26154633030142116,0.2248770882545347,6.1992033160111655,,left
24.535,188.05200000000002,2,76,220,54.83356396,234.83356396,60.208206504677925,71.02118896501038,0.289239594844114,True,6.158447297724554,-6.6160102853578255,0.2562136449713637,0.046966318109271356,1.1289000430732,,left
27.456,186.354,3,76,221,38.65980825,218.65980825,27.450900876820267,67.88605707451768,4.772458638484708,True,5.185933865851018,-5.558680163113604,0.23879263039038826,0.9202698611162373,19.985786959515842,,left
28.509,185.49,4,76,222,58.39249775,238.39249775,58.28875217321263,66.52174051537948,0.1962550675886725,True,4.886662654682016,-5.216120156619526,0.2252752822730043,0.04016137013277074,0.8711788777200906,,left
19.969,186.674,1,77,223,8.84181456,188.84181456,-54.56472317047539,72.27118648214116,0.1950254597715747,True,8.346813063433148,-8.730298632652888,0.1839121629901793,0.02336526028430764,1.060427198509915,,left
22.614,186.516,2,77,224,41.05481377,221.05481377,43.66980323327269,70.7744332916571,3.902580126262567,True,7.020739011401768,-7.39692217425941,0.20169582904710417,0.555864577778027,19.348839015164543,,left
26.732,185.327,3,77,225,39.80557109,219.80557109,28.59041518817194,67.45861536720072,4.9774698441761895,True,5.459546780232441,-5.777349774366369,0.2062191748910031,0.9117001913415738,24.136794489683247,,left
29.449,184.424,4,77,226,37.87498365,217.87498365,16.667963987792152,65.05378860808362,4.636745351710119,True,4.646357619404726,-4.9202632083616,0.20689807012183162,0.9979312251699132,22.410771395691505,,left
30.910999999999998,183.585,1,78,227,89.06080905,269.06080905,58.88345736560937,63.444727101389866,0.10088109056574457,True,4.272915113115501,-4.5037789030623285,0.19851624527262512,0.023609430071778178,0.5081754917699716,,left
52.211999999999996,176.08900000000006,1,79,228,212.85572200000001,212.85572200000001,43.18166308787105,57.791227266324476,1.0700062953319553,True,1.1317735582430475,-0.940947554990508,0.47281184406867416,0.9454243629732975,2.263069990219071,,left
31.726,176.341,2,79,229,200.6954507,200.6954507,-24.899385027897015,61.97341787484963,0.5792933998389277,True,4.272183069809114,-4.116008550614114,0.6090797766869613,0.1355965768257237,0.9510960994140141,,left
29.679000000000002,229.106,1,80,230,60.255118700000004,240.2551187,62.16309045307869,101.41854648660919,0.9622210694454535,True,2.2579276680153706,-3.9878890382649885,1.0292258245022032,0.4261523002157141,0.9348979072798165,,left
30.586,227.29,2,80,231,24.77514057,204.77514057,32.85124254205811,100.63985734557146,1.041395439699776,True,2.2172257220644864,-3.919640081772459,1.0218606189855346,0.46968399713950626,1.0191169131594824,,left
32.329,222.94799999999998,3,80,232,33.34070735,213.34070735,38.70936916530025,98.30710418247186,0.7838469465438678,True,2.1683215173685895,-3.8111384656826273,0.9902136950058609,0.3614994087662429,0.7915937241599434,,left
32.351,230.665,1,81,233,38.51692631,218.51692631,42.30405850668927,100.2582378254834,0.7566124430443499,True,1.738474156395962,-3.4031401002247885,1.0273318550653414,0.4352163880381669,0.7364829965252339,,left
32.525999999999996,230.735,2,81,234,48.21548399,228.21548399,49.67792629814628,100.17879959004534,0.8169331237464955,True,1.709159091990367,-3.369892604207131,1.0219213554063349,0.4779737167680233,0.7994089950509624,,left
34.661,228.45600000000002,3,81,235,6.340191746,186.340191746,5.072032857693872,98.75445797954497,1.4540817193914122,True,1.6047460215182878,-3.147331187764025,0.9929243013307394,0.9061133038458455,1.4644436816005202,,left
34.731,228.611,4,81,236,22.61986495,202.61986495,26.779870879614272,98.74893082033294,1.0044102585980907,True,1.6057169606741424,-3.1290628629644184,0.9917189263630437,0.6255213609853135,1.0127973076823191,,left
38.283,224.411,5,81,237,41.46770542,221.46770542000002,38.31028880282857,95.60272454417148,0.7061739100011458,True,1.5698465483358035,-2.783041178323721,0.9052235603179795,0.449836266321547,0.780109954001956,,left
38.368,224.485,6,81,238,47.20259816,227.20259816,42.38006222743329,95.5843996275372,0.7469116325351332,True,1.5709452391079581,-2.768729490173114,0.9011616946940171,0.47545364022953324,0.8288319809118624,,left
38.585,224.465,7,81,239,52.7335981,232.7335981,46.46281390286559,95.45790064445997,0.8179941415706404,True,1.5715199303370186,-2.7394511168568494,0.8943730364640607,0.5205114652254001,0.9146006288434329,,left
47.58,211.783,8,81,240,48.48327147,228.48327147,32.510989260151526,83.55835404804056,0.3723414162927921,True,1.4408194945950408,-1.8792314912959291,0.43212098318694564,0.25842336093421825,0.8616601155230375,,left
44.172,222.673,1,82,241,346.32869289999996,346.32869289999996,12.461172767804982,91.75919339277881,-0.267278504527815,False,1.5856021857694573,-2.103863432132178,0.6241705942571381,-0.1685659284066329,-0.42821386811071865,,left
44.198,222.881,3,82,243,0.734521034,180.734521034,12.097338118956706,91.84153082816835,0.22927576665180488,True,1.58832456679418,-2.096430080498374,0.6277869438761385,0.14435070227149305,0.3652127029533138,,left
45.681999999999995,224.895,1,83,244,287.102729,287.102729,82.01662650650123,91.96224881198417,-1.6881358148228776,False,1.6222003795586704,-1.8966731477997891,0.6537167540170488,-1.0406456786073157,-2.5823658403266982,,left
56.473,219.384,1,85,245,19.17900803,199.17900803,27.86125021865332,85.45645407710275,-0.5555648435691154,False,1.6831072684286803,-1.0636997120326397,0.9095941153479304,-0.33008284973291163,-0.6107832429815196,,left
53.581,224.967,1,84,246,309.4278022,309.4278022,59.77536225203093,88.6837404455269,-1.004306528967077,False,1.7012713662867713,-1.2183111104175195,0.9085941077491528,-0.5903270629653259,-1.105341230370766,,left
70.855,228.069,1,86,247,215.21759300000002,215.21759300000002,16.58574554706258,86.66721969282759,-0.15101782544366535,False,1.8910477007126882,-1.5711792708024548,1.0497508884324973,-0.07985934219784648,-0.14386063122953607,,left
69.78399999999999,229.525,2,86,248,156.5713072,336.5713072,71.89892458458728,86.93905386389996,-0.43288400634345836,False,1.8856995681668023,-1.5308288345769496,1.0500746444007731,-0.2295614920060092,-0.41224117604561755,,left
68.061,230.231,3,86,249,173.21102539999998,353.2110254,55.81687413901484,87.15671579141431,-1.2028334537870586,False,1.872908065352794,-1.4547407508160033,1.0539510732096697,-0.6422277078295803,-1.1412611878879606,,left
62.808,231.113,4,86,250,152.9873347,332.9873347,61.70040158622082,88.01076664487071,-0.4975927919312909,False,1.827484307641312,-1.1866907446388064,1.0433970013162759,-0.27228293553640487,-0.47689689667841006,,left
33.571999999999996,282.037,1,87,251,233.88065919999997,233.88065919999997,36.848494194110025,91.41438563884806,1.1847388927016396,True,1.7904623687739156,-1.4248957308452819,0.9603561681969788,0.6616943831737344,1.2336453202835447,,left
34.595,301.538,1,88,252,211.5042667,211.5042667,3.6945194467769906,98.49777351877837,0.6056986951461327,True,2.689967263363107,-1.5484550095875456,1.1563939456180286,0.2251695414273791,0.5237823126291277,,left
45.644,351.76,1,1,1,357.273689,357.273689,9.057118177049109,61.137781634189594,-0.14034458415293954,False,1.9136426118253,-1.48416532126917,0.4213418972542695,-0.07333897316337136,-0.3330895528489184,,right
45.667,351.586,2,1,2,7e-15,180.0,8.865519344180102,61.31993118854412,-0.0559325952341668,False,1.9147539814264305,-1.4760187072816189,0.4283971381192793,-0.02921137429493621,-0.1305624857339579,,right
42.025,354.413,1,2,4,6.613460482000001,186.613460482,-1.247487036612874,58.93264032095784,0.1468483640487467,True,2.336079114173222,-2.0521274151586155,0.43757251902907657,0.06286104060337822,0.335597775597486,,right
35.656,349.648,1,3,6,68.94042668,248.94042668,65.72077615567687,66.39074705423924,-0.34065417231601247,False,3.544274306745139,-3.025332369633687,0.9774907076099916,-0.09611394120023684,-0.348498629873349,,right
49.516000000000005,333.278,1,4,7,26.22196678,206.22196678,27.789392590565452,78.81871817120398,0.6000895328234631,True,1.7185932938775255,-1.320340174014086,0.8212492741076016,0.3491748367465864,0.7307032733460148,,right
-37.919000000000004,333.598,1,5,8,350.0958168,350.0958168,-10.272870442023194,82.56267603933941,-0.11608639028145126,False,2.046392651784526,-3.2569171400295405,0.6985909598657774,-0.05672732951822314,-0.1661721908107075,,right
-41.372,344.167,1,6,9,54.63753811,234.63753811,43.99134349802317,70.17415192815014,0.149496569523111,True,1.8347067986091035,-2.6413724568097816,0.48554341907097537,0.08148253968233223,0.30789536764632375,,right
-37.855,340.552,2,6,10,49.89909245,229.89909245,45.316180264004075,75.39409409761147,0.31967705831433674,True,2.3030494516356503,-3.2564454469525623,0.5671203854248026,0.13880598963574087,0.5636846541407289,,right
-34.821999999999996,337.756,3,6,11,47.72631099,227.72631099,47.29993887242236,79.76829078146268,0.42042159141507385,True,2.788067856076498,-3.8434468424726673,0.6240156726935475,0.1507931704383663,0.6737356284664052,,right
-31.686,334.929,4,6,12,58.57043439,238.57043439,55.27444416202393,84.29918065475844,0.4092696063376836,True,3.3606915413504135,-4.522186124951717,0.6763024627638812,0.12178136591888121,0.6051576459815032,,right
-28.823,332.26,5,6,13,51.14662566,231.14662565999998,55.7025277383983,88.47634674327311,0.4367327278366257,True,3.945389230819402,-5.217616118785317,0.7139140152788489,0.11069445935145984,0.6117441575454174,,right
-9.354,355.771,1,7,14,5.767888898,185.767888898,-70.2835359038828,74.34279543405923,0.0546397274946335,True,20.580615924430056,-20.743783137470786,0.038896985544989375,0.0026549121608053453,1.4047290999307804,,right
-14.22,351.266,2,7,15,351.1796204,351.1796204,-64.70751411471328,75.53202155653788,-0.025363331219380555,False,12.763047468578986,-13.164288248854465,0.14315749486244989,-0.0019872472684773664,-0.1771708232513458,,right
-17.834,346.342,3,7,16,346.90810689999995,346.90810689999995,-58.4412016627942,78.59292146197946,-0.08190341687573581,False,9.448759639541494,-10.13496128807458,0.279764194711162,-0.008668165981594407,-0.2927587533504624,,right
-20.266,342.512,4,7,17,327.75753219999996,327.75753219999996,-48.96371252379627,81.61818945236145,-0.4071844395542653,False,7.768059229391149,-8.654862030439553,0.3943709424684516,-0.05241778255418631,-1.0324909766566759,,right
